Customer_ID,Transaction_ID,Source_Account,Destination_Account,Amount,Date,Time,Is_Fraudulent,Category,Type,Location,OldBalanceOrg,NewBalanceOrg,OldBalanceDest,NewBalanceDest
41,4025,41,81,420.82,2023-12-26,01:44:31,False,Other,transfer,Jaisalmer,18879.12,18458.3,17670.84,18091.66
74,7374,74,26,590.97,2023-12-26,01:44:31,False,Entertainment,transfer,Jaipur,30426.97,29836.0,26471.72,27062.69
67,6619,67,78,862.61,2023-12-26,01:44:31,False,Other,transfer,Sikar,48062.81,47200.2,40236.36,41098.97
75,7410,75,86,724.47,2023-12-26,01:44:31,False,Electronics,debit,Jaisalmer,68610.17,67885.7,52186.69,52911.16
68,6761,68,5,148.02,2023-12-26,01:44:31,False,Entertainment,payment,Jaisalmer,78027.89,78175.91,19455.49,19603.51
56,5508,56,9,642.88,2023-12-26,01:44:31,False,Clothing,cash In,Sikar,38479.35,39122.23,25240.47,25883.35
73,7259,73,9,751.37,2023-12-26,01:44:31,True,Grocery,transfer,Alwar,9469.53,8718.16,25240.47,25991.84
99,9852,99,8,70.63,2023-12-26,01:44:31,False,Clothing,cash out,Sikar,39641.19,39570.56,25254.58,25325.21
96,9502,96,85,38.44,2023-12-26,01:44:31,False,Trading,transfer,Bikaner,89348.7,89310.26,23631.76,23670.2
94,9344,94,53,153.55,2023-12-26,01:44:31,False,Entertainment,transfer,Jaipur,52734.5,52580.95,40177.2,40330.75
100,9968,100,40,939.87,2023-12-26,01:44:31,False,Clothing,transfer,Bikaner,69347.9,68408.03,40043.16,40983.03
91,9014,91,27,499.29,2023-12-26,01:44:31,False,Entertainment,cash out,Sikar,47512.12,47012.83,34942.17,35441.46
67,6631,67,87,418.31,2023-12-26,01:44:31,False,Other,cash out,Ajmer,44226.02,43807.71,41132.26,41550.57
60,5940,60,42,116.69,2023-12-26,01:44:31,False,Other,cash out,Sikar,23697.16,23580.47,17744.56,17861.25
60,5938,60,57,682.27,2023-12-26,01:44:31,False,Grocery,transfer,Ajmer,24337.51,23655.24,17422.71,18104.98
84,8391,84,6,871.19,2023-12-26,01:44:31,False,Entertainment,cash In,Other,11988.0,12859.19,30551.37,31422.56
55,5484,55,91,499.2,2023-12-26,01:44:31,False,Grocery,debit,Kota,27408.22,26909.02,30273.71,30772.91
76,7550,76,81,120.29,2023-12-26,01:44:31,False,Electronics,cash In,Jaipur,32428.52,32548.81,17670.84,17791.13
83,8238,83,60,81.14,2023-12-26,01:44:31,False,Electronics,cash In,Alwar,80376.11,80457.25,41490.93,41572.07
72,7158,72,92,262.01,2023-12-26,01:44:31,True,Electronics,payment,Jaipur,36357.6,36619.61,2704.7,2966.71
46,4600,46,27,190.45,2023-12-26,01:44:31,False,Entertainment,debit,Other,23619.76,23429.31,34942.17,35132.62
43,4297,43,57,543.88,2023-12-26,01:44:31,False,Electronics,payment,Jodhpur,72159.61,72703.49,17422.71,17966.59
72,7163,72,81,436.31,2023-12-26,01:44:31,False,Entertainment,cash In,Jaipur,36333.5,36769.81,17670.84,18107.15
42,4128,42,81,232.83,2023-12-26,01:44:31,False,Grocery,cash out,Udaipur,70363.02,70130.19,17670.84,17903.67
97,9637,97,58,714.11,2023-12-26,01:44:31,False,Clothing,cash out,Udaipur,10732.27,10018.16,47998.37,48712.48
87,8632,87,53,417.13,2023-12-26,01:44:31,False,Clothing,cash In,Sikar,35631.83,36048.96,40177.2,40594.33
44,4303,44,71,135.76,2023-12-26,01:44:31,False,Electronics,transfer,Alwar,56298.74,56162.98,4403.72,4539.48
88,8704,88,97,119.6,2023-12-26,01:44:31,False,Other,cash In,Bikaner,59367.03,59486.63,1127.76,1247.36
97,9699,97,25,648.62,2023-12-26,01:44:31,False,Electronics,payment,Jodhpur,5860.17,6508.79,23399.73,24048.35
91,9026,91,87,809.08,2023-12-26,01:44:31,False,Trading,cash In,Sikar,44815.49,45624.57,41132.26,41941.34
83,8227,83,98,299.83,2023-12-26,01:44:31,False,Entertainment,debit,Udaipur,83261.88,82962.05,47228.52,47528.35
62,6147,62,11,236.3,2023-12-26,01:44:31,False,Grocery,debit,Sikar,48774.64,48538.34,17720.18,17956.48
76,7538,76,12,796.05,2023-12-26,01:44:31,False,Entertainment,debit,Sikar,35134.28,34338.23,43323.23,44119.28
89,8896,89,87,353.58,2023-12-26,01:44:31,False,Electronics,payment,Jaipur,4237.46,4591.04,41132.26,41485.84
89,8869,89,12,649.85,2023-12-26,01:44:31,False,Entertainment,cash out,Kota,7378.55,6728.7,43323.23,43973.08
87,8643,87,5,907.79,2023-12-26,01:44:31,False,Grocery,transfer,Jodhpur,38760.48,37852.69,19455.49,20363.28
56,5529,56,60,129.28,2023-12-26,01:44:31,False,Clothing,cash out,Jaipur,34821.91,34692.63,41490.93,41620.21
60,5936,60,70,274.8,2023-12-26,01:44:31,False,Electronics,payment,Alwar,24297.89,24572.69,8781.61,9056.41
47,4606,47,33,729.35,2023-12-26,01:44:31,False,Grocery,debit,Alwar,40697.71,39968.36,21222.82,21952.17
67,6678,67,54,47.55,2023-12-26,01:44:31,False,Grocery,cash In,Jaisalmer,41058.62,41106.17,34734.39,34781.94
45,4418,45,34,625.95,2023-12-26,01:44:31,False,Clothing,transfer,Bikaner,31656.12,31030.17,33518.59,34144.54
79,7870,79,85,663.56,2023-12-26,01:44:31,False,Grocery,cash out,Other,82705.78,82042.22,23631.76,24295.32
73,7203,73,94,840.93,2023-12-26,01:44:31,False,Electronics,cash In,Jaipur,13165.66,14006.59,14518.8,15359.73
73,7269,73,85,919.19,2023-12-26,01:44:31,False,Trading,payment,Alwar,8611.5,9530.69,23631.76,24550.95
84,8337,84,16,906.66,2023-12-26,01:44:31,False,Grocery,payment,Alwar,11449.35,12356.01,33282.87,34189.53
96,9558,96,58,967.12,2023-12-26,01:44:31,False,Trading,cash In,Alwar,84666.0,85633.12,47998.37,48965.49
76,7579,76,70,391.35,2023-12-26,01:44:31,False,Grocery,debit,Ajmer,29843.62,29452.27,8781.61,9172.96
94,9315,94,39,672.85,2023-12-26,01:44:31,False,Electronics,cash out,Kota,59949.17,59276.32,13953.9,14626.75
96,9510,96,21,583.51,2023-12-26,01:44:31,False,Electronics,transfer,Kota,87245.04,86661.53,29016.17,29599.68
44,4382,44,30,739.1,2023-12-26,01:44:31,False,Electronics,debit,Kota,45790.64,45051.54,54164.32,54903.42
93,9288,93,7,840.32,2023-12-26,01:44:31,False,Trading,debit,Jaisalmer,55001.84,54161.52,15124.39,15964.71
58,5717,58,14,444.18,2023-12-26,01:44:31,False,Electronics,debit,Ajmer,44606.95,44162.77,19234.54,19678.72
83,8294,83,41,393.45,2023-12-26,01:44:31,False,Other,payment,Kota,76790.61,77184.06,22145.95,22539.4
58,5743,58,69,619.74,2023-12-26,01:44:31,False,Electronics,cash In,Jodhpur,44515.71,45135.45,15184.08,15803.82
84,8305,84,17,536.12,2023-12-26,01:44:31,False,Grocery,payment,Bikaner,13255.64,13791.76,36120.02,36656.14
58,5756,58,5,104.92,2023-12-26,01:44:31,False,Trading,debit,Ajmer,43767.44,43662.52,19455.49,19560.41
58,5759,58,89,706.03,2023-12-26,01:44:31,False,Other,debit,Alwar,42145.43,41439.4,11974.73,12680.76
90,8901,90,4,482.45,2023-12-26,01:44:31,False,Other,debit,Jaisalmer,48624.02,48141.57,19680.52,20162.97
67,6676,67,8,134.99,2023-12-26,01:44:31,False,Trading,debit,Jaipur,40291.4,40156.41,25254.58,25389.57
67,6636,67,98,94.35,2023-12-26,01:44:31,False,Entertainment,cash In,Other,42486.32,42580.67,47228.52,47322.87
100,9953,100,84,67.45,2023-12-26,01:44:31,True,Electronics,payment,Ajmer,67509.63,67577.08,33349.6,33417.05
56,5549,56,27,175.35,2023-12-26,01:44:31,False,Trading,payment,Kota,30251.5,30426.85,34942.17,35117.52
83,8251,83,89,175.63,2023-12-26,01:44:31,False,Other,debit,Kota,81938.15,81762.52,11974.73,12150.36
60,5927,60,91,13.39,2023-12-26,01:44:31,False,Trading,payment,Jaisalmer,24684.85,24698.24,30273.71,30287.1
80,7959,80,100,48.52,2023-12-26,01:44:31,False,Entertainment,cash out,Jodhpur,56337.02,56288.5,77040.37,77088.89
80,7904,80,86,665.84,2023-12-26,01:44:31,False,Grocery,payment,Bikaner,57642.28,58308.12,52186.69,52852.53
78,7724,78,56,359.6,2023-12-26,01:44:31,False,Entertainment,cash In,Sikar,77179.96,77539.56,21946.84,22306.44
56,5577,56,9,353.6,2023-12-26,01:44:31,False,Other,debit,Jaisalmer,26147.67,25794.07,25240.47,25594.07
70,6969,70,17,319.42,2023-12-26,01:44:31,False,Clothing,transfer,Udaipur,51816.79,51497.37,36120.02,36439.44
96,9556,96,16,51.44,2023-12-26,01:44:31,True,Trading,transfer,Bikaner,84806.8,84755.36,33282.87,33334.31
89,8840,89,95,867.78,2023-12-26,01:44:31,False,Entertainment,cash In,Jodhpur,10284.3,11152.08,41055.15,41922.93
90,8998,90,46,5.25,2023-12-26,01:44:31,False,Other,cash out,Jaisalmer,37104.18,37098.93,25796.75,25802.0
70,6905,70,63,113.64,2023-12-26,01:44:31,False,Clothing,payment,Jaipur,60486.93,60600.57,51911.61,52025.25
99,9900,99,65,607.66,2023-12-26,01:44:31,False,Entertainment,debit,Ajmer,32934.83,32327.17,36071.3,36678.96
57,5618,57,5,120.7,2023-12-26,01:44:31,False,Trading,payment,Jaipur,55470.77,55591.47,19455.49,19576.19
57,5621,57,91,335.88,2023-12-26,01:44:31,False,Entertainment,cash In,Jaisalmer,55193.5,55529.38,30273.71,30609.59
45,4444,45,69,634.42,2023-12-26,01:44:31,False,Other,cash In,Jodhpur,26685.74,27320.16,15184.08,15818.5
93,9276,93,8,474.52,2023-12-26,01:44:31,False,Trading,cash In,Alwar,57048.06,57522.58,25254.58,25729.1
89,8870,89,6,163.38,2023-12-26,01:44:31,False,Grocery,cash out,Jodhpur,6728.7,6565.32,30551.37,30714.75
69,6819,69,98,568.42,2023-12-26,01:44:31,True,Trading,cash out,Other,40680.23,40111.81,47228.52,47796.94
88,8713,88,80,353.46,2023-12-26,01:44:31,False,Trading,cash In,Jaipur,55924.89,56278.35,35568.49,35921.95
66,6506,66,24,469.16,2023-12-26,01:44:31,True,Trading,debit,Other,75161.04,74691.88,11196.98,11666.14
53,5277,53,93,903.64,2023-12-26,01:44:31,False,Grocery,cash In,Bikaner,10714.32,11617.96,886.21,1789.85
73,7248,73,61,553.01,2023-12-26,01:44:31,False,Clothing,debit,Sikar,10835.65,10282.64,53275.87,53828.88
90,8934,90,43,253.38,2023-12-26,01:44:31,False,Electronics,transfer,Udaipur,43324.01,43070.63,17766.77,18020.15
47,4656,47,4,749.19,2023-12-26,01:44:31,False,Entertainment,debit,Other,32556.44,31807.25,19680.52,20429.71
47,4657,47,76,622.15,2023-12-26,01:44:31,False,Grocery,cash In,Ajmer,31807.25,32429.4,41604.12,42226.27
47,4659,47,92,287.14,2023-12-26,01:44:31,False,Electronics,cash out,Bikaner,31873.79,31586.65,2704.7,2991.84
89,8807,89,61,66.09,2023-12-26,01:44:31,False,Entertainment,debit,Other,16045.6,15979.51,53275.87,53341.96
95,9473,95,94,959.78,2023-12-26,01:44:31,True,Other,cash In,Jaisalmer,29597.65,30557.43,14518.8,15478.58
47,4667,47,27,80.35,2023-12-26,01:44:31,False,Grocery,cash out,Alwar,29404.98,29324.63,34942.17,35022.52
54,5348,54,15,239.04,2023-12-26,01:44:31,False,Trading,cash In,Alwar,27877.92,28116.96,52638.34,52877.38
98,9742,98,23,163.6,2023-12-26,01:44:31,False,Grocery,cash out,Alwar,89483.52,89319.92,24388.26,24551.86
88,8717,88,23,896.47,2023-12-26,01:44:31,False,Other,cash In,Bikaner,57210.68,58107.15,24388.26,25284.73
72,7143,72,12,154.94,2023-12-26,01:44:31,False,Other,payment,Bikaner,35083.09,35238.03,43323.23,43478.17
41,4006,41,61,27.19,2023-12-26,01:44:31,False,Other,payment,Jodhpur,22465.61,22492.8,53275.87,53303.06
80,7915,80,34,214.63,2023-12-26,01:44:31,False,Clothing,cash out,Ajmer,57344.62,57129.99,33518.59,33733.22
47,4681,47,51,571.09,2023-12-26,01:44:31,False,Trading,payment,Jaipur,29273.25,29844.34,25813.73,26384.82
80,7949,80,30,522.25,2023-12-26,01:44:31,False,Electronics,cash In,Udaipur,55032.57,55554.82,54164.32,54686.57
54,5328,54,80,188.3,2023-12-26,01:44:31,False,Clothing,cash out,Alwar,30976.53,30788.23,35568.49,35756.79
53,5291,53,43,981.24,2023-12-26,01:44:31,False,Clothing,cash out,Jodhpur,10793.44,9812.2,17766.77,18748.01
40,3996,40,1,149.57,2023-12-26,01:44:31,False,Other,transfer,Sikar,59617.34,59467.77,30729.73,30879.3
94,9391,94,86,23.46,2023-12-26,01:44:31,False,Other,debit,Ajmer,44509.42,44485.96,52186.69,52210.15
87,8605,87,88,174.3,2023-12-26,01:44:31,False,Clothing,cash out,Jodhpur,36793.7,36619.4,14107.82,14282.12
85,8438,85,81,698.15,2023-12-26,01:44:31,False,Other,debit,Udaipur,42798.9,42100.75,17670.84,18368.99
81,8088,81,80,915.35,2023-12-26,01:44:31,False,Entertainment,debit,Jodhpur,10375.77,9460.42,35568.49,36483.84
80,7985,80,15,788.82,2023-12-26,01:44:31,False,Grocery,cash out,Jaipur,53961.15,53172.33,52638.34,53427.16
82,8188,82,99,730.69,2023-12-26,01:44:31,False,Grocery,transfer,Alwar,12311.35,11580.66,1929.05,2659.74
54,5372,54,83,798.77,2023-12-26,01:44:31,False,Entertainment,debit,Bikaner,26153.55,25354.78,42821.29,43620.06
62,6129,62,35,402.24,2023-12-26,01:44:31,False,Entertainment,cash In,Sikar,54878.13,55280.37,49098.87,49501.11
61,6073,61,6,148.31,2023-12-26,01:44:31,True,Grocery,payment,Udaipur,82020.51,82168.82,30551.37,30699.68
53,5258,53,10,716.17,2023-12-26,01:44:31,False,Grocery,cash out,Jodhpur,15343.65,14627.48,20979.58,21695.75
48,4741,48,10,555.63,2023-12-26,01:44:31,False,Trading,payment,Jodhpur,58860.31,59415.94,20979.58,21535.21
85,8445,85,33,118.84,2023-12-26,01:44:31,False,Clothing,debit,Jaisalmer,40054.95,39936.11,21222.82,21341.66
91,9038,91,76,32.44,2023-12-26,01:44:31,False,Other,transfer,Alwar,42190.43,42157.99,41604.12,41636.56
80,7987,80,86,434.08,2023-12-26,01:44:31,False,Trading,transfer,Jodhpur,52499.13,52065.05,52186.69,52620.77
61,6036,61,95,248.99,2023-12-26,01:44:31,False,Electronics,cash out,Udaipur,87418.6,87169.61,41055.15,41304.14
93,9223,93,33,486.55,2023-12-26,01:44:31,False,Trading,cash out,Sikar,66137.67,65651.12,21222.82,21709.37
47,4623,47,68,65.63,2023-12-26,01:44:31,False,Electronics,cash out,Bikaner,37542.34,37476.71,17138.86,17204.49
47,4627,47,73,512.3,2023-12-26,01:44:31,False,Trading,cash out,Jaisalmer,37371.39,36859.09,7622.21,8134.51
89,8874,89,33,101.26,2023-12-26,01:44:31,False,Clothing,cash out,Alwar,6152.94,6051.68,21222.82,21324.08
62,6145,62,87,187.11,2023-12-26,01:44:31,False,Other,debit,Jaipur,49607.33,49420.22,41132.26,41319.37
62,6139,62,83,218.06,2023-12-26,01:44:31,False,Trading,transfer,Udaipur,50061.46,49843.4,42821.29,43039.35
97,9686,97,53,595.0,2023-12-26,01:44:31,False,Trading,cash out,Bikaner,5027.96,4432.96,40177.2,40772.2
100,9909,100,5,429.42,2023-12-26,01:44:31,False,Entertainment,transfer,Kota,71920.71,71491.29,19455.49,19884.91
100,9965,100,85,355.92,2023-12-26,01:44:31,False,Electronics,cash In,Other,67598.72,67954.64,23631.76,23987.68
61,6064,61,91,685.8,2023-12-26,01:44:31,False,Other,cash out,Kota,83840.91,83155.11,30273.71,30959.51
78,7779,78,59,275.08,2023-12-26,01:44:31,False,Trading,debit,Jaisalmer,70820.71,70545.63,54634.01,54909.09
96,9528,96,23,529.87,2023-12-26,01:44:31,False,Electronics,cash In,Kota,85686.1,86215.97,24388.26,24918.13
62,6146,62,74,645.58,2023-12-26,01:44:31,False,Electronics,transfer,Jodhpur,49420.22,48774.64,10021.6,10667.18
47,4613,47,76,992.26,2023-12-26,01:44:31,False,Entertainment,cash out,Bikaner,38659.29,37667.03,41604.12,42596.38
25,2409,25,98,411.54,2023-12-26,01:44:30,False,Clothing,payment,Alwar,14154.07,14565.61,47228.52,47640.06
14,1400,14,48,166.25,2023-12-26,01:44:30,False,Electronics,cash out,Jaisalmer,37097.11,36930.86,14333.07,14499.32
3,235,3,54,853.22,2023-12-26,01:44:30,False,Grocery,payment,Sikar,85446.16,86299.38,34734.39,35587.61
30,2914,30,22,602.58,2023-12-26,01:44:30,True,Other,transfer,Sikar,40584.24,39981.66,14872.49,15475.07
6,561,6,86,885.8,2023-12-26,01:44:30,False,Electronics,cash out,Udaipur,-870.21,-1756.01,52186.69,53072.49
23,2205,23,81,323.36,2023-12-26,01:44:30,False,Entertainment,transfer,Jaisalmer,90252.51,89929.15,17670.84,17994.2
3,207,3,26,540.79,2023-12-26,01:44:30,False,Grocery,payment,Kota,83890.53,84431.32,26471.72,27012.51
21,2002,21,58,908.05,2023-12-26,01:44:30,False,Other,debit,Ajmer,72455.74,71547.69,47998.37,48906.42
2,200,2,75,179.19,2023-12-26,01:44:30,False,Entertainment,payment,Jaipur,88410.68,88589.87,27384.15,27563.34
24,2398,24,92,867.28,2023-12-26,01:44:30,False,Entertainment,cash In,Jodhpur,34613.37,35480.65,2704.7,3571.98
25,2402,25,39,819.81,2023-12-26,01:44:30,False,Entertainment,cash In,Ajmer,12253.43,13073.24,13953.9,14773.71
25,2401,25,72,120.83,2023-12-26,01:44:30,False,Grocery,cash In,Jodhpur,12132.6,12253.43,8617.87,8738.7
38,3771,38,42,782.47,2023-12-26,01:44:30,False,Entertainment,cash In,Sikar,37859.28,38641.75,17744.56,18527.03
5,500,5,65,352.07,2023-12-26,01:44:30,False,Other,payment,Ajmer,30999.37,31351.44,36071.3,36423.37
5,497,5,3,768.31,2023-12-26,01:44:30,False,Electronics,payment,Jaipur,30630.14,31398.45,18009.22,18777.53
38,3732,38,11,147.19,2023-12-26,01:44:30,False,Electronics,cash out,Bikaner,37162.83,37015.64,17720.18,17867.37
15,1464,15,91,243.46,2023-12-26,01:44:30,False,Entertainment,cash out,Jaisalmer,51788.87,51545.41,30273.71,30517.17
6,545,6,19,630.88,2023-12-26,01:44:30,False,Other,payment,Jaipur,2298.83,2929.71,15633.99,16264.87
6,532,6,17,463.32,2023-12-26,01:44:30,False,Trading,cash out,Jodhpur,7204.43,6741.11,36120.02,36583.34
30,2924,30,22,68.3,2023-12-26,01:44:30,True,Other,payment,Kota,37741.48,37809.78,14872.49,14940.79
1,71,1,36,859.21,2023-12-26,01:44:30,False,Grocery,cash In,Alwar,2716.19,3575.4,51616.97,52476.18
1,51,1,34,240.0,2023-12-26,01:44:30,False,Trading,debit,Ajmer,4670.6,4430.6,33518.59,33758.59
5,431,5,71,647.47,2023-12-26,01:44:30,False,Clothing,cash In,Ajmer,37341.34,37988.81,4403.72,5051.19
23,2263,23,11,518.57,2023-12-26,01:44:30,False,Grocery,cash In,Udaipur,87262.23,87780.8,17720.18,18238.75
4,377,4,100,164.8,2023-12-26,01:44:30,False,Grocery,cash out,Alwar,34032.5,33867.7,77040.37,77205.17
23,2264,23,18,721.8,2023-12-26,01:44:30,False,Grocery,cash In,Bikaner,87780.8,88502.6,39604.31,40326.11
36,3586,36,42,744.05,2023-12-26,01:44:30,False,Entertainment,cash out,Bikaner,11876.15,11132.1,17744.56,18488.61
10,958,10,78,802.05,2023-12-26,01:44:30,False,Grocery,transfer,Alwar,8604.04,7801.99,40236.36,41038.41
29,2810,29,73,133.59,2023-12-26,01:44:30,False,Grocery,debit,Jodhpur,94107.07,93973.48,7622.21,7755.8
7,640,7,61,423.36,2023-12-26,01:44:30,False,Other,cash In,Other,37194.12,37617.48,53275.87,53699.23
3,218,3,96,889.3,2023-12-26,01:44:30,False,Entertainment,cash In,Sikar,85058.62,85947.92,23758.73,24648.03
1,72,1,86,103.45,2023-12-26,01:44:30,False,Entertainment,transfer,Kota,3575.4,3471.95,52186.69,52290.14
5,473,5,1,750.16,2023-12-26,01:44:30,False,Trading,debit,Ajmer,35147.77,34397.61,30729.73,31479.89
28,2777,28,62,171.29,2023-12-26,01:44:30,False,Electronics,transfer,Bikaner,18826.11,18654.82,14020.3,14191.59
28,2779,28,51,885.37,2023-12-26,01:44:30,False,Clothing,transfer,Other,18148.64,17263.27,25813.73,26699.1
27,2627,27,53,766.57,2023-12-26,01:44:30,False,Grocery,debit,Jaisalmer,72022.64,71256.07,40177.2,40943.77
7,628,7,87,695.28,2023-12-26,01:44:30,False,Trading,transfer,Jaisalmer,40454.0,39758.72,41132.26,41827.54
7,603,7,64,131.25,2023-12-26,01:44:30,False,Trading,payment,Bikaner,39460.3,39591.55,7538.09,7669.34
29,2839,29,81,267.9,2023-12-26,01:44:30,False,Other,transfer,Udaipur,88698.22,88430.32,17670.84,17938.74
26,2594,26,88,816.72,2023-12-26,01:44:30,False,Electronics,transfer,Jaisalmer,64457.58,63640.86,14107.82,14924.54
26,2592,26,32,242.24,2023-12-26,01:44:30,False,Other,debit,Jodhpur,64126.85,63884.61,37870.13,38112.37
20,1921,20,76,159.97,2023-12-26,01:44:30,False,Trading,cash In,Jaisalmer,23898.5,24058.47,41604.12,41764.09
21,2073,21,8,172.96,2023-12-26,01:44:30,False,Other,debit,Bikaner,61931.13,61758.17,25254.58,25427.54
7,607,7,48,276.58,2023-12-26,01:44:30,False,Electronics,transfer,Jaipur,40881.05,40604.47,14333.07,14609.65
26,2557,26,99,186.24,2023-12-26,01:44:30,False,Grocery,payment,Sikar,69192.81,69379.05,1929.05,2115.29
38,3750,38,76,596.72,2023-12-26,01:44:30,False,Electronics,payment,Jodhpur,36862.52,37459.24,41604.12,42200.84
22,2109,22,11,401.9,2023-12-26,01:44:30,False,Clothing,cash out,Udaipur,49430.34,49028.44,17720.18,18122.08
20,1937,20,2,617.95,2023-12-26,01:44:30,False,Electronics,payment,Jodhpur,20636.18,21254.13,17934.86,18552.81
7,691,7,33,154.9,2023-12-26,01:44:30,False,Entertainment,payment,Kota,30735.48,30890.38,21222.82,21377.72
21,2087,21,1,432.61,2023-12-26,01:44:30,False,Electronics,payment,Alwar,62401.26,62833.87,30729.73,31162.34
20,1932,20,41,913.45,2023-12-26,01:44:30,False,Trading,cash out,Sikar,22172.77,21259.32,22145.95,23059.4
29,2811,29,39,567.04,2023-12-26,01:44:30,False,Entertainment,debit,Bikaner,93973.48,93406.44,13953.9,14520.94
20,1906,20,93,902.09,2023-12-26,01:44:30,False,Entertainment,transfer,Jaipur,28468.03,27565.94,886.21,1788.3
26,2504,26,86,193.73,2023-12-26,01:44:30,False,Electronics,cash In,Alwar,70669.15,70862.88,52186.69,52380.42
22,2158,22,43,910.5,2023-12-26,01:44:30,False,Other,cash In,Jaipur,43073.12,43983.62,17766.77,18677.27
26,2573,26,2,136.82,2023-12-26,01:44:30,False,Trading,debit,Udaipur,66140.47,66003.65,17934.86,18071.68
27,2667,27,4,109.72,2023-12-26,01:44:30,False,Grocery,payment,Udaipur,65272.41,65382.13,19680.52,19790.24
37,3626,37,95,94.88,2023-12-26,01:44:30,False,Clothing,cash out,Jodhpur,87525.15,87430.27,41055.15,41150.03
6,566,6,100,161.85,2023-12-26,01:44:30,False,Other,cash In,Jodhpur,-3099.68,-2937.83,77040.37,77202.22
29,2885,29,78,548.2,2023-12-26,01:44:30,False,Clothing,cash out,Kota,88193.76,87645.56,40236.36,40784.56
11,1004,11,82,804.55,2023-12-26,01:44:30,True,Grocery,payment,Bikaner,94925.03,95729.58,30241.68,31046.23
21,2013,21,90,539.62,2023-12-26,01:44:30,False,Electronics,debit,Other,70297.06,69757.44,25130.02,25669.64
2,197,2,71,791.08,2023-12-26,01:44:30,False,Electronics,payment,Other,87309.28,88100.36,4403.72,5194.8
6,571,6,87,296.09,2023-12-26,01:44:30,False,Trading,payment,Jaipur,-1635.71,-1339.62,41132.26,41428.35
28,2742,28,54,939.83,2023-12-26,01:44:30,False,Entertainment,cash In,Kota,21795.88,22735.71,34734.39,35674.22
37,3677,37,47,285.23,2023-12-26,01:44:30,False,Trading,debit,Jaisalmer,80953.63,80668.4,47073.53,47358.76
20,1946,20,1,751.75,2023-12-26,01:44:30,False,Clothing,cash out,Udaipur,24454.78,23703.03,30729.73,31481.48
21,2018,21,69,620.95,2023-12-26,01:44:30,False,Electronics,transfer,Jodhpur,70392.66,69771.71,15184.08,15805.03
5,481,5,93,338.19,2023-12-26,01:44:30,False,Other,payment,Udaipur,32136.71,32474.9,886.21,1224.4
5,413,5,9,796.82,2023-12-26,01:44:30,False,Electronics,payment,Udaipur,42104.89,42901.71,25240.47,26037.29
25,2487,25,86,348.79,2023-12-26,01:44:30,False,Entertainment,debit,Kota,8754.27,8405.48,52186.69,52535.48
7,662,7,43,263.14,2023-12-26,01:44:30,False,Entertainment,cash In,Other,34631.84,34894.98,17766.77,18029.91
28,2758,28,42,923.2,2023-12-26,01:44:30,False,Grocery,cash In,Sikar,20289.44,21212.64,17744.56,18667.76
13,1268,13,98,666.73,2023-12-26,01:44:30,False,Grocery,transfer,Alwar,39755.57,39088.84,47228.52,47895.25
21,2030,21,54,655.88,2023-12-26,01:44:30,False,Clothing,cash out,Other,68726.98,68071.1,34734.39,35390.27
21,2031,21,57,750.44,2023-12-26,01:44:30,False,Other,payment,Sikar,68071.1,68821.54,17422.71,18173.15
1,21,1,67,70.01,2023-12-26,01:44:30,True,Other,transfer,Jaisalmer,7563.08,7493.07,5572.02,5642.03
8,706,8,13,42.4,2023-12-26,01:44:30,False,Entertainment,transfer,Alwar,89715.18,89672.78,26962.07,27004.47
4,337,4,39,393.7,2023-12-26,01:44:30,False,Grocery,payment,Kota,30221.97,30615.67,13953.9,14347.6
18,1732,18,55,824.42,2023-12-26,01:44:30,False,Other,cash out,Jaipur,10222.89,9398.47,8547.34,9371.76
32,3185,32,95,512.42,2023-12-26,01:44:30,False,Trading,cash In,Jaipur,89598.19,90110.61,41055.15,41567.57
40,3923,40,21,809.75,2023-12-26,01:44:30,False,Trading,transfer,Jaipur,71167.5,70357.75,29016.17,29825.92
2,153,2,83,323.98,2023-12-26,01:44:30,False,Other,cash out,Ajmer,94139.89,93815.91,42821.29,43145.27
34,3360,34,94,965.16,2023-12-26,01:44:30,False,Clothing,cash out,Ajmer,35186.09,34220.93,14518.8,15483.96
11,1017,11,91,282.18,2023-12-26,01:44:30,False,Clothing,cash In,Jodhpur,95768.48,96050.66,30273.71,30555.89
12,1180,12,3,107.6,2023-12-26,01:44:30,False,Trading,cash In,Jaipur,27274.86,27382.46,18009.22,18116.82
30,2990,30,43,433.68,2023-12-26,01:44:30,False,Other,cash In,Bikaner,38541.14,38974.82,17766.77,18200.45
12,1110,12,40,270.74,2023-12-26,01:44:30,False,Trading,cash out,Sikar,36612.02,36341.28,40043.16,40313.9
17,1614,17,51,411.88,2023-12-26,01:44:30,False,Other,transfer,Other,77676.46,77264.58,25813.73,26225.61
11,1029,11,13,308.12,2023-12-26,01:44:30,False,Trading,cash In,Other,92886.55,93194.67,26962.07,27270.19
30,2986,30,55,545.89,2023-12-26,01:44:30,False,Other,payment,Jodhpur,36289.11,36835.0,8547.34,9093.23
15,1468,15,13,543.11,2023-12-26,01:44:30,False,Trading,debit,Jodhpur,52121.65,51578.54,26962.07,27505.18
9,866,9,4,234.29,2023-12-26,01:44:30,False,Grocery,debit,Jodhpur,7133.64,6899.35,19680.52,19914.81
